id_bdq;foco_id;lat;lon;data_pas;pais;estado;municipio;bioma
 1569721320 ;10d53807-1704-3454-af88-eed0feb03755;  -18.668080 ;  -39.817340 ;2021-11-30 16:32:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1563773896 ;d33e00e7-08b4-3568-a9a9-ec14118fbf5f;  -19.700940 ;  -40.863570 ;2021-10-07 17:07:00;Brasil;ESPÍRITO SANTO;ITAGUAÇU;Mata Atlântica
 1563773915 ;6c0fb52d-212e-3b74-abb0-2ababc302039;  -19.694720 ;  -40.860340 ;2021-10-07 17:07:00;Brasil;ESPÍRITO SANTO;ITAGUAÇU;Mata Atlântica
 1563773936 ;d8aca0ae-28b3-385a-8046-45923fd7ae4f;  -19.688430 ;  -40.829130 ;2021-10-07 17:07:00;Brasil;ESPÍRITO SANTO;ITAGUAÇU;Mata Atlântica
 1563774019 ;2cecc0ed-dbdc-3bd3-996b-27cb7a47c9b3;  -19.694810 ;  -40.831940 ;2021-10-07 17:07:00;Brasil;ESPÍRITO SANTO;ITAGUAÇU;Mata Atlântica
 1557694869 ;57fd8e0f-4a82-3d6c-805e-b3f9e976db3c;  -19.420320 ;  -40.703800 ;2021-09-05 17:07:00;Brasil;ESPÍRITO SANTO;COLATINA;Mata Atlântica
 1557335262 ;1017abbc-88b1-3995-b20f-7f2116d91018;  -19.266100 ;  -40.600440 ;2021-09-04 16:24:00;Brasil;ESPÍRITO SANTO;GOVERNADOR LINDENBERG;Mata Atlântica
 1557335242 ;7c4eba6a-802a-38cb-b60a-21c0a00827c8;  -18.392750 ;  -40.994510 ;2021-09-04 16:24:00;Brasil;ESPÍRITO SANTO;ECOPORANGA;Mata Atlântica
 1557913103 ;803a3f51-a556-31e4-9639-bdc9522aa854;  -18.893920 ;  -40.192440 ;2021-09-06 16:11:00;Brasil;ESPÍRITO SANTO;JAGUARÉ;Mata Atlântica
 1557913363 ;c528f060-47b1-346d-9ff3-3f489f55ed28;  -19.826280 ;  -40.514150 ;2021-09-06 16:11:00;Brasil;ESPÍRITO SANTO;JOÃO NEIVA;Mata Atlântica
 1559141357 ;63ef5773-4d41-3fd3-9ea4-ca26c0710453;  -19.183050 ;  -40.586420 ;2021-09-11 16:33:00;Brasil;ESPÍRITO SANTO;GOVERNADOR LINDENBERG;Mata Atlântica
 1559141391 ;03f45a5e-4118-30e2-bed8-18dc12e6e8a8;  -19.200110 ;  -40.890170 ;2021-09-11 16:33:00;Brasil;ESPÍRITO SANTO;PANCAS;Mata Atlântica
 1559141404 ;05be03ce-d6eb-31b7-825e-22a7106269b8;  -19.517270 ;  -40.920660 ;2021-09-11 16:33:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1559141407 ;63d1f615-79eb-358b-b79f-49dfde44db1a;  -20.601550 ;  -40.787080 ;2021-09-11 16:30:00;Brasil;ESPÍRITO SANTO;ALFREDO CHAVES;Mata Atlântica
 1559141409 ;6420a194-46b0-32df-9669-d49b0342339d;  -18.854140 ;  -40.664870 ;2021-09-11 16:33:00;Brasil;ESPÍRITO SANTO;NOVA VENÉCIA;Mata Atlântica
 1559141415 ;f33df192-8a76-34e5-a003-9e0c9c216985;  -20.030620 ;  -40.400240 ;2021-09-11 16:30:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1558794695 ;55168be7-bc7e-3e3e-b90a-1a02979bb6d0;  -19.658240 ;  -40.430160 ;2021-09-09 16:43:00;Brasil;ESPÍRITO SANTO;JOÃO NEIVA;Mata Atlântica
 1558794694 ;e1fa22f7-ec8b-3508-a611-ba94538ebf25;  -19.656210 ;  -40.417630 ;2021-09-09 16:43:00;Brasil;ESPÍRITO SANTO;JOÃO NEIVA;Mata Atlântica
 1558794693 ;26ad6741-4f18-3490-9473-ad32b4197384;  -19.154750 ;  -39.943360 ;2021-09-09 16:43:00;Brasil;ESPÍRITO SANTO;LINHARES;Mata Atlântica
 1558794697 ;4c88c16f-daeb-3c04-a1e3-9d56163df828;  -19.637650 ;  -40.138340 ;2021-09-09 16:43:00;Brasil;ESPÍRITO SANTO;ARACRUZ;Mata Atlântica
 1558794173 ;d3e94b36-0579-3a15-895b-3e7cb091a90d;  -20.279010 ;  -41.748720 ;2021-09-09 16:41:00;Brasil;ESPÍRITO SANTO;IÚNA;Mata Atlântica
 1558794171 ;43c5c0a5-fa3f-37c8-ac9d-869e7d6af293;  -20.277370 ;  -41.738300 ;2021-09-09 16:41:00;Brasil;ESPÍRITO SANTO;IÚNA;Mata Atlântica
 1559142800 ;6911de3c-4a2b-3a23-92f1-e38c79a18521;  -18.506370 ;  -39.815570 ;2021-09-11 16:33:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1559405944 ;3650c98f-5e6b-3064-b687-de483ff2b869;  -19.518210 ;  -40.937660 ;2021-09-12 17:13:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1559405945 ;0f5b768d-ff35-3fb1-b9fd-ca2e712b34c8;  -19.518310 ;  -40.932840 ;2021-09-12 17:13:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1559405946 ;4e061a81-ceb1-3020-8eb7-5d62a6c12f0a;  -19.535840 ;  -40.936420 ;2021-09-12 17:13:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1559576342 ;29afe86c-7a0a-31ad-a3cf-ca3f6c5cd264;  -18.018820 ;  -40.318450 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;MONTANHA;Mata Atlântica
 1559576340 ;ab6499fb-f663-3e10-a4e2-6dd4de92538a;  -18.017450 ;  -40.308040 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;MONTANHA;Mata Atlântica
 1559576330 ;52bced2d-d702-334e-bd7c-edbab0803b99;  -18.930000 ;  -40.350720 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;VILA VALÉRIO;Mata Atlântica
 1559576328 ;e38131d8-bfc6-32fc-82f0-43aa5428bc8f;  -19.332000 ;  -40.871830 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;PANCAS;Mata Atlântica
 1559576323 ;1f6ce1a5-078f-3792-9d47-81744b0525fb;  -19.126880 ;  -40.627080 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;SÃO DOMINGOS DO NORTE;Mata Atlântica
 1559576321 ;554ca6e3-95e0-305a-8481-e7f6771fb382;  -19.103540 ;  -40.675930 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;SÃO DOMINGOS DO NORTE;Mata Atlântica
 1559576309 ;57722d38-0e4f-3b8a-8673-7d802abe3f74;  -20.536070 ;  -41.716680 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;DIVINO DE SÃO LOURENÇO;Mata Atlântica
 1559576307 ;d3375c64-8565-3811-859e-9a42af123b89;  -20.374570 ;  -40.997450 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;DOMINGOS MARTINS;Mata Atlântica
 1559576305 ;1dc70359-3e74-3920-9791-af3af810c13b;  -20.255670 ;  -41.525720 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;IBATIBA;Mata Atlântica
 1559576303 ;a5dc3f58-0ddc-3daa-8e81-3e2f2049a415;  -20.249310 ;  -41.532970 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;IBATIBA;Mata Atlântica
 1559576301 ;2d0829df-3a85-3145-a3f2-09a7e4017b0c;  -20.247690 ;  -41.520050 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;IBATIBA;Mata Atlântica
 1559576294 ;8681e643-e87f-3e6e-9499-108afe8a9c1f;  -20.137940 ;  -41.224850 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;AFONSO CLÁUDIO;Mata Atlântica
 1559576292 ;13adaff4-2112-326c-b2de-81fec9f1b23a;  -20.130770 ;  -41.231480 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;BREJETUBA;Mata Atlântica
 1559576290 ;caac704a-98d6-3294-8612-c0ea0a433a42;  -20.129180 ;  -41.219020 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;AFONSO CLÁUDIO;Mata Atlântica
 1559576278 ;15acd371-e71e-3c43-9310-4e6af0a51c8a;  -19.525570 ;  -40.952680 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1559576426 ;ba0e922e-06ef-3a2c-a5d7-b2d0506ea74d;  -19.175710 ;  -40.122310 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;SOORETAMA;Mata Atlântica
 1559576424 ;b55b5154-3186-34c7-8cf7-5bb4112b0575;  -18.517890 ;  -39.789890 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1559576422 ;a71d725a-f16c-3a73-aec5-1a84a5c576ba;  -18.500680 ;  -39.802780 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1559576421 ;bb66bcd7-ac3a-39eb-9827-320f452e540c;  -18.448900 ;  -39.744400 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1559576419 ;86fa7aae-e960-37bd-97fa-92ff7828c2a7;  -20.207230 ;  -40.313030 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1559576417 ;6e2130fd-63b0-317b-b4a6-864a305eedc2;  -19.616560 ;  -40.097960 ;2021-09-13 16:20:00;Brasil;ESPÍRITO SANTO;ARACRUZ;Mata Atlântica
 1549385350 ;30760f2b-5a4e-3922-8beb-4154a096c22f;  -20.493510 ;  -40.494000 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;VIANA;Mata Atlântica
 1549385247 ;e96525b8-77ea-33d5-88c3-b3ef262158c5;  -19.989010 ;  -41.184550 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;AFONSO CLÁUDIO;Mata Atlântica
 1549385829 ;85e768bf-7c19-313f-a7d2-03e7ce32afa3;  -18.647840 ;  -40.970010 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;ÁGUA DOCE DO NORTE;Mata Atlântica
 1549385834 ;864c5934-4255-3878-a88d-0513198075f7;  -19.062740 ;  -40.172410 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;SOORETAMA;Mata Atlântica
 1549385839 ;bf06c23d-40d4-335f-9965-f014308ac040;  -19.064080 ;  -40.181970 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;SOORETAMA;Mata Atlântica
 1549385846 ;89a3fade-37ed-3d1b-a789-a943e6453a75;  -19.268050 ;  -40.802260 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;PANCAS;Mata Atlântica
 1549385889 ;13310575-22a9-35ce-bf70-521a4b21db36;  -19.729730 ;  -40.620240 ;2021-08-03 16:24:00;Brasil;ESPÍRITO SANTO;SÃO ROQUE DO CANAÃ;Mata Atlântica
 1547245636 ;a52b0e89-6905-3e4d-ad9b-7f7a37b715b2;  -20.604040 ;  -40.811480 ;2021-07-27 16:20:00;Brasil;ESPÍRITO SANTO;ALFREDO CHAVES;Mata Atlântica
 1547245628 ;12cb8be1-46a7-3112-90f6-0ca04f965790;  -20.230650 ;  -40.362640 ;2021-07-27 16:20:00;Brasil;ESPÍRITO SANTO;CARIACICA;Mata Atlântica
 1547245985 ;a8eecc1b-d9e7-3f71-bbb5-73226cf16056;  -19.952610 ;  -40.409340 ;2021-07-27 16:20:00;Brasil;ESPÍRITO SANTO;FUNDÃO;Mata Atlântica
 1547245963 ;b81f97a5-08d9-3cdc-945a-dcaf25943480;  -19.574620 ;  -39.997890 ;2021-07-27 16:20:00;Brasil;ESPÍRITO SANTO;LINHARES;Mata Atlântica
 1546743413 ;ae147e1c-3e6e-32f5-92cd-41f2466f8f54;  -21.076910 ;  -41.402890 ;2021-07-25 16:30:00;Brasil;ESPÍRITO SANTO;MIMOSO DO SUL;Mata Atlântica
 1546743409 ;0d7eb89f-9629-3421-953d-6923fae067f0;  -20.989910 ;  -40.913170 ;2021-07-25 16:30:00;Brasil;ESPÍRITO SANTO;ITAPEMIRIM;Mata Atlântica
 1546743398 ;cb0f9fdc-3cc1-34ce-aace-6c6d0cc21376;  -20.624530 ;  -40.928360 ;2021-07-25 16:30:00;Brasil;ESPÍRITO SANTO;VARGEM ALTA;Mata Atlântica
 1546743355 ;80e4cc96-91eb-3f25-9d50-cc9282c97169;  -20.365370 ;  -41.703290 ;2021-07-25 16:30:00;Brasil;ESPÍRITO SANTO;IÚNA;Mata Atlântica
 1546743351 ;438e4aeb-9a4c-3105-9b8e-29a3daf13e2a;  -20.265700 ;  -41.310080 ;2021-07-25 16:30:00;Brasil;ESPÍRITO SANTO;BREJETUBA;Mata Atlântica
