id_bdq;foco_id;lat;lon;data_pas;pais;estado;municipio;bioma
 1615095688 ;a674dd4b-4e14-3c36-ba41-5deb0a8e3d15;  -20.376040 ;  -40.694500 ;2023-01-03 16:13:00;Brasil;ESPÍRITO SANTO;DOMINGOS MARTINS;Mata Atlântica
 1616743297 ;c6294262-96c3-3adf-8e9d-5c05abd57531;  -20.199160 ;  -40.314160 ;2023-01-17 16:20:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1617275689 ;b8d92d57-b69b-3b29-8d4d-ba6d59d52150;  -20.605360 ;  -41.204240 ;2023-01-22 16:37:00;Brasil;ESPÍRITO SANTO;CASTELO;Mata Atlântica
 1617978624 ;090900ef-a623-32e9-8959-04b846814d32;  -20.204070 ;  -40.311390 ;2023-01-29 16:39:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1618427323 ;d20f9447-683d-3c58-a290-d6666d4b82de;  -18.055350 ;  -40.528880 ;2023-02-02 16:13:00;Brasil;ESPÍRITO SANTO;MUCURICI;Mata Atlântica
 1619125787 ;e2a8b737-182e-3371-8c46-3d763eabbd48;  -18.459970 ;  -40.597980 ;2023-02-07 16:28:00;Brasil;ESPÍRITO SANTO;ECOPORANGA;Mata Atlântica
 1619125790 ;98dc0e90-b488-3976-8189-09ccd5e7485e;  -18.469510 ;  -40.596580 ;2023-02-07 16:28:00;Brasil;ESPÍRITO SANTO;ECOPORANGA;Mata Atlântica
 1619125792 ;c68260f5-d6f0-3621-bf2c-37ca124df8eb;  -19.852990 ;  -40.509010 ;2023-02-07 16:28:00;Brasil;ESPÍRITO SANTO;SANTA TERESA;Mata Atlântica
 1619125793 ;44be0ac6-294d-354f-b925-d9d479c079f6;  -20.213270 ;  -40.311280 ;2023-02-07 16:28:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1620140471 ;e546b4a6-1751-32ca-9cb2-989e880fbaca;  -18.126200 ;  -40.132980 ;2023-02-14 16:32:00;Brasil;ESPÍRITO SANTO;MONTANHA;Mata Atlântica
